Date,BTC-USD,ETH-USD,SOL-USD,BNB-USD
2025-08-04,115071.8828125,3718.986083984375,169.42568969726562,769.05908203125
2025-08-05,114141.4453125,3611.8994140625,164.096435546875,754.8510131835938
2025-08-06,115028.0,3683.920654296875,168.1757354736328,769.8478393554688
2025-08-07,117496.8984375,3914.325927734375,175.4854278564453,788.1963500976562
2025-08-08,116688.7265625,4009.848876953125,176.76329040527344,793.4395751953125
2025-08-11,118731.4453125,4226.966796875,174.97781372070312,806.730224609375
2025-08-12,120172.90625,4590.9248046875,191.85682678222656,832.9265747070312
2025-08-13,123344.0625,4756.27587890625,201.59042358398438,849.0054931640625
2025-08-14,118359.578125,4548.16650390625,192.58595275878906,840.9309692382812
2025-08-15,117398.3515625,4439.98876953125,185.7412567138672,827.2891845703125
2025-08-18,116252.3125,4312.5048828125,183.0698699951172,847.4179077148438
2025-08-19,112831.1796875,4073.464111328125,176.11227416992188,823.56591796875
2025-08-20,114274.7421875,4334.50048828125,187.5863037109375,869.1038818359375
2025-08-21,112419.03125,4223.2099609375,180.28062438964844,839.0408325195312
2025-08-22,116874.0859375,4831.3486328125,200.64744567871094,898.7745361328125
2025-08-25,110124.3515625,4372.98779296875,187.2784423828125,840.1719360351562
2025-08-26,111802.65625,4600.4267578125,195.90509033203125,863.6304931640625
2025-08-27,111222.0625,4503.39306640625,202.92337036132812,855.6463012695312
2025-08-28,112544.8046875,4507.177734375,214.4056396484375,874.3660278320312
2025-08-29,108410.8359375,4360.15283203125,205.22000122070312,863.2765502929688
2025-09-02,111200.5859375,4325.36572265625,209.48153686523438,851.7772216796875
2025-09-03,111723.2109375,4450.38916015625,210.74630737304688,855.2587890625
2025-09-04,110723.6015625,4298.744140625,202.5601806640625,843.802978515625
2025-09-05,110650.984375,4306.98876953125,203.49851989746094,849.979248046875
2025-09-08,112071.4296875,4308.072265625,214.1864013671875,878.2759399414062
2025-09-09,111530.546875,4309.04150390625,217.2506866455078,880.0150146484375
2025-09-10,113955.359375,4349.14599609375,223.98690795898438,893.5665893554688
2025-09-11,115507.5390625,4461.2333984375,228.7561798095703,902.9833374023438
2025-09-12,116101.578125,4715.24609375,242.30328369140625,925.0307006835938
2025-09-15,115444.875,4526.8203125,234.35755920410156,919.97021484375
2025-09-16,116843.1875,4503.564453125,236.9895782470703,955.7125854492188
2025-09-17,116468.5078125,4592.7333984375,244.85745239257812,990.3097534179688
2025-09-18,117137.203125,4589.9189453125,247.6371307373047,981.835205078125
2025-09-19,115688.859375,4470.9169921875,238.55270385742188,984.1240844726562
2025-09-22,112748.5078125,4202.87744140625,220.49644470214844,993.0140380859375
2025-09-23,112014.5,4165.50390625,213.71730041503906,1017.0198974609375
2025-09-24,113328.6328125,4153.46923828125,211.75625610351562,1018.8478393554688
2025-09-25,109049.2890625,3868.333984375,192.38076782226562,945.713623046875
2025-09-26,109712.828125,4035.887939453125,205.35255432128906,960.9239501953125
2025-09-29,114400.3828125,4217.341796875,213.05340576171875,1030.7412109375
2025-09-30,114056.0859375,4145.95751953125,208.7431182861328,1008.4834594726562
2025-10-01,118648.9296875,4351.1123046875,221.67587280273438,1026.166748046875
2025-10-02,120681.2578125,4487.923828125,234.85687255859375,1090.6556396484375
2025-10-03,122266.53125,4514.87060546875,233.00196838378906,1189.9190673828125
2025-10-06,124752.53125,4687.771484375,232.5160369873047,1223.5810546875
2025-10-07,121451.3828125,4451.15185546875,220.4827117919922,1310.21435546875
2025-10-08,123354.8671875,4527.64794921875,229.10121154785156,1306.599365234375
2025-10-09,121705.5859375,4369.1435546875,220.99107360839844,1255.890625
2025-10-10,113214.3671875,3843.0087890625,188.6638641357422,1106.8985595703125
2025-10-13,115271.078125,4245.4677734375,208.36729431152344,1293.4732666015625
2025-10-14,113118.6640625,4125.412109375,202.46034240722656,1211.0511474609375
2025-10-15,110783.1640625,3987.45947265625,194.02186584472656,1162.6917724609375
2025-10-16,108186.0390625,3894.75439453125,184.68894958496094,1145.8253173828125
2025-10-17,106467.7890625,3832.558837890625,182.0347900390625,1071.9630126953125
2025-10-20,110588.9296875,3980.76025390625,189.75067138671875,1101.0616455078125
2025-10-21,108476.890625,3876.76416015625,185.66627502441406,1057.4404296875
2025-10-22,107688.5859375,3808.122314453125,180.14813232421875,1072.0479736328125
2025-10-23,110069.7265625,3856.0263671875,191.38827514648438,1127.572998046875
2025-10-24,111033.921875,3934.5673828125,193.5602264404297,1109.148681640625
2025-10-27,114119.328125,4120.1220703125,198.74171447753906,1139.7459716796875
2025-10-28,112956.1640625,3982.262451171875,194.4427947998047,1103.144775390625
2025-10-29,110055.3046875,3903.35302734375,194.41087341308594,1107.163330078125
2025-10-30,108305.546875,3804.375244140625,184.62442016601562,1078.6114501953125
2025-10-31,109556.1640625,3847.080322265625,187.20947265625,1088.9554443359375
2025-11-03,106547.5234375,3602.30810546875,166.0906982421875,992.535400390625
2025-11-04,101590.5234375,3292.574462890625,155.40318298339844,937.8932495117188
2025-11-05,103891.8359375,3425.171142578125,162.56607055664062,959.9510498046875
2025-11-06,101301.2890625,3312.2578125,155.06591796875,949.1804809570312
2025-11-07,103372.40625,3435.301025390625,161.7081756591797,990.5523681640625
2025-11-10,105996.59375,3568.4599609375,167.36700439453125,991.919677734375
2025-11-11,102997.46875,3415.2822265625,154.56832885742188,958.2657470703125
2025-11-12,101663.1875,3413.09423828125,153.2620391845703,953.010498046875
2025-11-13,99697.4921875,3232.757080078125,145.1084747314453,928.046630859375
2025-11-14,94397.7890625,3103.78564453125,138.67660522460938,915.3092651367188
2025-11-17,92093.875,3024.538818359375,130.8482666015625,906.482421875
2025-11-18,92948.875,3122.97900390625,140.71438598632812,932.4823608398438
2025-11-19,91465.9921875,3023.07080078125,136.76695251464844,895.6196899414062
2025-11-20,86631.8984375,2831.777587890625,133.51715087890625,866.3438720703125
2025-11-21,85090.6875,2765.69921875,128.50050354003906,830.0787353515625
2025-11-24,88270.5625,2952.71337890625,138.37135314941406,864.421142578125
2025-11-25,87341.890625,2957.936279296875,138.89114379882812,862.1080322265625
2025-11-26,90518.3671875,3027.81201171875,143.01219177246094,891.7533569335938
2025-11-28,90919.265625,3032.304443359375,137.39019775390625,887.6467895507812
2025-12-01,86321.5703125,2800.18896484375,126.70902252197266,827.4053955078125
2025-12-02,91350.203125,2997.939697265625,138.67420959472656,877.03466796875
2025-12-03,93527.8046875,3191.57177734375,144.89849853515625,921.7537231445312
2025-12-04,92141.625,3134.31640625,139.0145263671875,900.0661010742188
2025-12-05,89387.7578125,3024.432861328125,133.322998046875,884.2180786132812
2025-12-08,90640.203125,3125.197998046875,133.27822875976562,897.6040649414062
2025-12-09,92691.7109375,3321.114990234375,137.901611328125,898.8104248046875
2025-12-10,92020.9453125,3325.39013671875,136.46902465820312,894.650634765625
2025-12-11,92511.3359375,3237.056884765625,136.37156677246094,886.1666259765625
2025-12-12,90270.4140625,3084.172607421875,132.3242950439453,881.8676147460938
2025-12-15,86419.78125,2964.18310546875,127.75711822509766,858.5451049804688
2025-12-16,87843.984375,2964.180908203125,129.25120544433594,874.8990478515625
2025-12-17,86143.7578125,2831.403564453125,123.11980438232422,842.93017578125
2025-12-18,85462.5078125,2827.069091796875,119.57015228271484,829.3011474609375
2025-12-19,88103.3828125,2977.970703125,126.1927490234375,855.9432983398438
2025-12-22,88490.015625,3006.07373046875,125.80123138427734,857.857421875
2025-12-23,87414.0,2963.3740234375,123.85721588134766,843.7714233398438
2025-12-24,87611.9609375,2945.590576171875,122.45860290527344,846.2596435546875
2025-12-26,87301.4296875,2925.74560546875,122.19595336914062,834.1515502929688
2025-12-29,87138.140625,2934.538330078125,123.12522888183594,851.1875610351562
2025-12-30,88430.1328125,2971.416748046875,124.93132019042969,860.5537109375
2025-12-31,87508.828125,2967.03759765625,124.48446655273438,863.2573852539062
2026-01-02,89944.6953125,3124.422607421875,132.1336669921875,880.8441772460938
2026-01-05,93882.5546875,3226.13037109375,137.98997497558594,910.7883911132812
2026-01-06,93729.03125,3295.94677734375,141.09841918945312,917.5072631835938
2026-01-07,91308.0546875,3166.843994140625,136.31301879882812,899.414306640625
2026-01-08,91027.125,3104.382568359375,138.29342651367188,891.7537231445312
2026-01-09,90513.1015625,3083.047119140625,135.7563934326172,895.46923828125
2026-01-12,91192.9921875,3092.3251953125,139.1361846923828,905.4176635742188
2026-01-13,95321.78125,3322.095458984375,145.36087036132812,942.4600830078125
2026-01-14,96929.328125,3354.72265625,146.7528076171875,949.10888671875
2026-01-15,95551.1875,3317.101318359375,142.3324432373047,930.8783569335938
2026-01-16,95525.1171875,3295.482177734375,144.8604736328125,937.5318603515625
2026-01-20,88310.90625,2935.605712890625,125.70572662353516,884.6754760742188
2026-01-21,89376.9609375,2978.901123046875,129.3790740966797,882.5582885742188
2026-01-22,89462.453125,2949.63330078125,128.28834533691406,886.9723510742188
2026-01-23,89503.875,2953.25634765625,127.36157989501953,890.7664184570312
2026-01-26,88267.140625,2926.45703125,124.13972473144531,878.7445068359375
2026-01-27,89102.5703125,3022.2109375,127.05479431152344,897.66552734375
2026-01-28,89184.5703125,3006.607421875,125.11844635009766,901.348876953125
2026-01-29,84561.5859375,2818.232666015625,117.60576629638672,867.09814453125
2026-01-30,84128.65625,2702.375244140625,117.363037109375,857.2587280273438
2026-02-02,78688.765625,2344.356689453125,104.47115325927734,774.5792846679688
2026-02-03,75633.546875,2227.558837890625,97.56390380859375,753.5781860351562
2026-02-04,73019.703125,2143.504150390625,92.02930450439453,697.8617553710938
2026-02-05,62841.8203125,1823.14697265625,78.59848022460938,609.7853393554688
